target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2,target2,substitute2,target2_offset,target2_end,target2_pos,target2_selection_status,target2_selection_reason,sentence_with_substitute1,sentence_with_both_substitutions
busy,Secondly young people are very **busy**.,['active'],"['occupied', 'engaged', 'preoccupied', 'swamped']",['active'],[],0,[1],[],Secondly young people are very busy.,busy,active,1722,prolex,busy,active,31,35,"[{""target2"": ""Secondly"", ""target2_offset"": 0, ""target2_end"": 8, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Second""]}, {""target2"": ""young"", ""target2_offset"": 9, ""target2_end"": 14, ""target2_pos"": ""JJ"", ""target2_rank"": 1, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 15, ""target2_end"": 21, ""target2_pos"": ""NNS"", ""target2_rank"": 2, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""very"", ""target2_offset"": 26, ""target2_end"": 30, ""target2_pos"": ""RB"", ""target2_rank"": 4, ""candidates"": [""real"", ""really""]}]",4,8,Secondly,Second,0,8,RB,selected_conservative,Selected 'Second' for 'Secondly' from provided candidates; conservative synonym judged to preserve meaning and grammar.,Secondly young people are very active.,Second young people are very active.
older,"But as for **older** people, they have seen much more than us, so they know when and how to say no to temptations.",['elderly'],"['senior', 'mature', 'aging', 'advanced in years']",['elderly'],[],0,[2],[],"But as for older people, they have seen much more than us, so they know when and how to say no to temptations.",older,elderly,1723,prolex,older,elderly,11,16,"[{""target2"": ""people"", ""target2_offset"": 17, ""target2_end"": 23, ""target2_pos"": ""NNS"", ""target2_rank"": 4, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""seen"", ""target2_offset"": 35, ""target2_end"": 39, ""target2_pos"": ""VBN"", ""target2_rank"": 8, ""candidates"": [""seed"", ""considered"", ""learned"", ""realized"", ""regarded"", ""visited"", ""watched"", ""discovered"", ""viewed"", ""experienced"", ""encountered"", ""interpreted"", ""insured"", ""examined"", ""witnessed"", ""assured"", ""checked"", ""pictured"", ""construed"", ""envisioned"", ""visualized"", ""figured"", ""ensured"", ""attended"", ""looked""]}, {""target2"": ""much"", ""target2_offset"": 40, ""target2_end"": 44, ""target2_pos"": ""RB"", ""target2_rank"": 9, ""candidates"": [""often"", ""lots"", ""practically""]}, {""target2"": ""know"", ""target2_offset"": 67, ""target2_end"": 71, ""target2_pos"": ""VBP"", ""target2_rank"": 16, ""candidates"": [""recognize"", ""experience"", ""live"", ""bed"", ""eff"", ""bang"", ""fuck"", ""jazz"", ""love"", ""screw"", ""recognise"", ""acknowledge""]}]",4,42,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,"But as for elderly people, they have seen much more than us, so they know when and how to say no to temptations.",
fun,He was feeling energy and **fun**.,"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],0,"[2, 3, 3, 6, 3]",[],He was feeling energy and fun.,fun,excitement,1724,prolex,fun,excitement,26,29,"[{""target2"": ""feeling"", ""target2_offset"": 7, ""target2_end"": 14, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""finding"", ""sensing"", ""experiencing""]}, {""target2"": ""energy"", ""target2_offset"": 15, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""vitality"", ""zip"", ""push""]}]",2,6,feeling,sensing,7,14,VBG,selected_conservative,Selected 'sensing' for 'feeling' from provided candidates; conservative synonym judged to preserve meaning and grammar.,He was feeling energy and excitement.,He was sensing energy and excitement.
fun,He was feeling energy and **fun**.,"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],0,"[2, 3, 3, 6, 3]",[],He was feeling energy and fun.,fun,joy,1725,prolex,fun,joy,26,29,"[{""target2"": ""feeling"", ""target2_offset"": 7, ""target2_end"": 14, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""finding"", ""sensing"", ""experiencing""]}, {""target2"": ""energy"", ""target2_offset"": 15, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""vitality"", ""zip"", ""push""]}]",2,6,feeling,sensing,7,14,VBG,selected_conservative,Selected 'sensing' for 'feeling' from provided candidates; conservative synonym judged to preserve meaning and grammar.,He was feeling energy and joy.,He was sensing energy and joy.
fun,He was feeling energy and **fun**.,"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],0,"[2, 3, 3, 6, 3]",[],He was feeling energy and fun.,fun,amusement,1726,prolex,fun,amusement,26,29,"[{""target2"": ""feeling"", ""target2_offset"": 7, ""target2_end"": 14, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""finding"", ""sensing"", ""experiencing""]}, {""target2"": ""energy"", ""target2_offset"": 15, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""vitality"", ""zip"", ""push""]}]",2,6,feeling,sensing,7,14,VBG,selected_conservative,Selected 'sensing' for 'feeling' from provided candidates; conservative synonym judged to preserve meaning and grammar.,He was feeling energy and amusement.,He was sensing energy and amusement.
fun,He was feeling energy and **fun**.,"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],0,"[2, 3, 3, 6, 3]",[],He was feeling energy and fun.,fun,mirth,1727,prolex,fun,mirth,26,29,"[{""target2"": ""feeling"", ""target2_offset"": 7, ""target2_end"": 14, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""finding"", ""sensing"", ""experiencing""]}, {""target2"": ""energy"", ""target2_offset"": 15, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""vitality"", ""zip"", ""push""]}]",2,6,feeling,sensing,7,14,VBG,selected_conservative,Selected 'sensing' for 'feeling' from provided candidates; conservative synonym judged to preserve meaning and grammar.,He was feeling energy and mirth.,He was sensing energy and mirth.
fun,He was feeling energy and **fun**.,"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],"['excitement', 'joy', 'amusement', 'mirth', 'delight']",[],0,"[2, 3, 3, 6, 3]",[],He was feeling energy and fun.,fun,delight,1728,prolex,fun,delight,26,29,"[{""target2"": ""feeling"", ""target2_offset"": 7, ""target2_end"": 14, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""finding"", ""sensing"", ""experiencing""]}, {""target2"": ""energy"", ""target2_offset"": 15, ""target2_end"": 21, ""target2_pos"": ""NN"", ""target2_rank"": 3, ""candidates"": [""vitality"", ""zip"", ""push""]}]",2,6,feeling,sensing,7,14,VBG,selected_conservative,Selected 'sensing' for 'feeling' from provided candidates; conservative synonym judged to preserve meaning and grammar.,He was feeling energy and delight.,He was sensing energy and delight.
Consequently,"**Consequently**, doing something or going somewhere is much more careful for adults.","['Therefore', 'thus', 'as a result', 'hence']",['subsequently'],"['thus', 'hence', 'as a result']",['Therefore'],3,"[3, 3, 'None']",[2],"Consequently, doing something or going somewhere is much more careful for adults.",Consequently,Therefore,1729,prolex,Consequently,Therefore,0,12,"[{""target2"": ""doing"", ""target2_offset"": 14, ""target2_end"": 19, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""going"", ""target2_offset"": 33, ""target2_end"": 38, ""target2_pos"": ""VBG"", ""target2_rank"": 5, ""candidates"": [""becoming"", ""moving"", ""traveling"", ""living"", ""operating"", ""working"", ""surviving"", ""extending"", ""sounding"", ""leading"", ""departing"", ""functioning"", ""passing"", ""proceeding"", ""lasting"", ""starting"", ""enduring"", ""failing"", ""belonging"", ""breaking"", ""blending""]}, {""target2"": ""much"", ""target2_offset"": 52, ""target2_end"": 56, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""often"", ""lots"", ""practically""]}, {""target2"": ""careful"", ""target2_offset"": 62, ""target2_end"": 69, ""target2_pos"": ""JJ"", ""target2_rank"": 10, ""candidates"": [""deliberate"", ""measured""]}]",4,40,doing,performing,14,19,VBG,selected_conservative,Selected 'performing' for 'doing' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Therefore, doing something or going somewhere is much more careful for adults.","Therefore, performing something or going somewhere is much more careful for adults."
Consequently,"**Consequently**, doing something or going somewhere is much more careful for adults.","['Therefore', 'thus', 'as a result', 'hence']",['subsequently'],"['thus', 'hence', 'as a result']",['Therefore'],3,"[3, 3, 'None']",[2],"Consequently, doing something or going somewhere is much more careful for adults.",Consequently,thus,1730,prolex,Consequently,thus,0,12,"[{""target2"": ""doing"", ""target2_offset"": 14, ""target2_end"": 19, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""going"", ""target2_offset"": 33, ""target2_end"": 38, ""target2_pos"": ""VBG"", ""target2_rank"": 5, ""candidates"": [""becoming"", ""moving"", ""traveling"", ""living"", ""operating"", ""working"", ""surviving"", ""extending"", ""sounding"", ""leading"", ""departing"", ""functioning"", ""passing"", ""proceeding"", ""lasting"", ""starting"", ""enduring"", ""failing"", ""belonging"", ""breaking"", ""blending""]}, {""target2"": ""much"", ""target2_offset"": 52, ""target2_end"": 56, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""often"", ""lots"", ""practically""]}, {""target2"": ""careful"", ""target2_offset"": 62, ""target2_end"": 69, ""target2_pos"": ""JJ"", ""target2_rank"": 10, ""candidates"": [""deliberate"", ""measured""]}]",4,40,doing,performing,14,19,VBG,selected_conservative,Selected 'performing' for 'doing' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"thus, doing something or going somewhere is much more careful for adults.","thus, performing something or going somewhere is much more careful for adults."
Consequently,"**Consequently**, doing something or going somewhere is much more careful for adults.","['Therefore', 'thus', 'as a result', 'hence']",['subsequently'],"['thus', 'hence', 'as a result']",['Therefore'],3,"[3, 3, 'None']",[2],"Consequently, doing something or going somewhere is much more careful for adults.",Consequently,hence,1731,prolex,Consequently,hence,0,12,"[{""target2"": ""doing"", ""target2_offset"": 14, ""target2_end"": 19, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""making"", ""causing"", ""performing"", ""acting"", ""behaving"", ""exercising"", ""practicing"", ""serving"", ""arranging"", ""coming"", ""dressing"", ""managing"", ""answering"", ""executing""]}, {""target2"": ""going"", ""target2_offset"": 33, ""target2_end"": 38, ""target2_pos"": ""VBG"", ""target2_rank"": 5, ""candidates"": [""becoming"", ""moving"", ""traveling"", ""living"", ""operating"", ""working"", ""surviving"", ""extending"", ""sounding"", ""leading"", ""departing"", ""functioning"", ""passing"", ""proceeding"", ""lasting"", ""starting"", ""enduring"", ""failing"", ""belonging"", ""breaking"", ""blending""]}, {""target2"": ""much"", ""target2_offset"": 52, ""target2_end"": 56, ""target2_pos"": ""RB"", ""target2_rank"": 8, ""candidates"": [""often"", ""lots"", ""practically""]}, {""target2"": ""careful"", ""target2_offset"": 62, ""target2_end"": 69, ""target2_pos"": ""JJ"", ""target2_rank"": 10, ""candidates"": [""deliberate"", ""measured""]}]",4,40,doing,performing,14,19,VBG,selected_conservative,Selected 'performing' for 'doing' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"hence, doing something or going somewhere is much more careful for adults.","hence, performing something or going somewhere is much more careful for adults."
recently,"Therefore, I agree with this statement that **recently** fewer cars are in use.","['presently', 'in recent times']","['lately', 'lately', 'newly']","['presently', 'in recent times']",[],1,"[4, 'None']",[],"Therefore, I agree with this statement that recently fewer cars are in use.",recently,presently,1732,prolex,recently,presently,44,52,"[{""target2"": ""Therefore"", ""target2_offset"": 0, ""target2_end"": 9, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Thus"", ""Hence"", ""Consequently"", ""So""]}, {""target2"": ""agree"", ""target2_offset"": 13, ""target2_end"": 18, ""target2_pos"": ""VBP"", ""target2_rank"": 3, ""candidates"": [""accord"", ""match"", ""correspond"", ""concur"", ""fit"", ""hold"", ""check"", ""tally"", ""concord""]}, {""target2"": ""statement"", ""target2_offset"": 29, ""target2_end"": 38, ""target2_pos"": ""NN"", ""target2_rank"": 6, ""candidates"": [""argument"", ""assertion"", ""command"", ""instruction""]}, {""target2"": ""fewer"", ""target2_offset"": 53, ""target2_end"": 58, ""target2_pos"": ""JJR"", ""target2_rank"": 9, ""candidates"": [""few""]}, {""target2"": ""cars"", ""target2_offset"": 59, ""target2_end"": 63, ""target2_pos"": ""NNS"", ""target2_rank"": 10, ""candidates"": [""automobiles"", ""machines""]}]",5,20,Therefore,Thus,0,9,RB,selected_conservative,Selected 'Thus' for 'Therefore' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Therefore, I agree with this statement that presently fewer cars are in use.","Thus, I agree with this statement that presently fewer cars are in use."
