row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
43,prolex,"This promotion has a beautiful and effective visual part,but they miss the real point: the product.","This publicity has a beautiful and effective visual part,but they miss the actual point: the product.",promotion,publicity,5,14,real,actual,75,79,-10.375,-4.90625,-15.28125,-13.75,-6.4375,-20.1875,4.90625,-13.75,-5.71875,-19.46875,4.1875,4.8852796052631575,5.028166118421052,92.8203125,95.53515625,19,19,0.1428865131578947,-4.8852796052631575,-5.028166118421052,0.1428865131578947,[14892],[1524],[29957],[4588],[29957],[4588],"[""Ġpromotion""]","[""Ġreal""]","[""Ġpublicity""]","[""Ġactual""]","[""Ġpublicity""]","[""Ġactual""]"
44,prolex,"This promotion has a beautiful and effective visual part,but they miss the real point: the product.","This campaign has a beautiful and effective visual part,but they miss the actual point: the product.",promotion,campaign,5,14,real,actual,75,79,-10.375,-4.90625,-15.28125,-7.75,-6.4375,-14.1875,-1.09375,-7.75,-6.3125,-14.0625,-1.21875,4.8852796052631575,4.534333881578948,92.8203125,86.15234375,19,19,-0.35094572368420973,-4.8852796052631575,-4.534333881578948,-0.35094572368420973,[14892],[1524],[4544],[4588],[4544],[4588],"[""Ġpromotion""]","[""Ġreal""]","[""Ġcampaign""]","[""Ġactual""]","[""Ġcampaign""]","[""Ġactual""]"
45,prolex,"This promotion has a beautiful and effective visual part,but they miss the real point: the product.","This advertisement has a beautiful and effective visual part,but they miss the actual point: the product.",promotion,advertisement,5,14,real,actual,75,79,-10.375,-4.90625,-15.28125,-10.875,-6.4375,-17.3125,2.03125,-10.875,-6.03125,-16.90625,1.625,4.8852796052631575,4.9712171052631575,92.8203125,94.453125,19,19,0.0859375,-4.8852796052631575,-4.9712171052631575,0.0859375,[14892],[1524],[28064],[4588],[28064],[4588],"[""Ġpromotion""]","[""Ġreal""]","[""Ġadvertisement""]","[""Ġactual""]","[""Ġadvertisement""]","[""Ġactual""]"
50,prolex,Children tell the funny word in their school and laugh with friends.,Children say the funny joke in their school and laugh with friends.,word,joke,24,28,tell,say,9,13,-7.75,-9.5,-17.25,-6.125,-8.5625,-14.6875,-2.5625,-6.65625,-8.625,-15.28125,-1.96875,4.730143229166667,4.568684895833333,56.76171875,54.82421875,12,12,-0.16145833333333393,-4.730143229166667,-4.568684895833333,-0.16145833333333393,[3159],[2028],[16391],[1333],[16391],[1333],"[""Ġword""]","[""Ġtell""]","[""Ġjoke""]","[""Ġsay""]","[""Ġjoke""]","[""Ġsay""]"
51,prolex,Children tell the funny word in their school and laugh with friends.,Children say the funny pun in their school and laugh with friends.,word,pun,24,28,tell,say,9,13,-7.75,-9.5,-17.25,-11.5625,-8.5625,-20.125,2.875,-9.25,-8.625,-17.875,0.625,4.730143229166667,4.9482421875,56.76171875,59.37890625,12,12,0.21809895833333304,-4.730143229166667,-4.9482421875,0.21809895833333304,[3159],[2028],[5419],[1333],[5419],[1333],"[""Ġword""]","[""Ġtell""]","[""Ġpun""]","[""Ġsay""]","[""Ġpun""]","[""Ġsay""]"
52,prolex,Children tell the funny word in their school and laugh with friends.,Children say the funny story in their school and laugh with friends.,word,story,24,28,tell,say,9,13,-7.75,-9.5,-17.25,-2.375,-8.5625,-10.9375,-6.3125,-5.65625,-8.625,-14.28125,-2.96875,4.730143229166667,4.615234375,56.76171875,55.3828125,12,12,-0.11490885416666696,-4.730143229166667,-4.615234375,-0.11490885416666696,[3159],[2028],[2926],[1333],[2926],[1333],"[""Ġword""]","[""Ġtell""]","[""Ġstory""]","[""Ġsay""]","[""Ġstory""]","[""Ġsay""]"
53,prolex,So a special company interested in heat exchangers can offer a job to the second guy.,So a particular company interested in heat exchangers can offer a job to the second individual.,guy,individual,81,84,special,particular,5,12,-4.6875,-6.40625,-11.09375,-9.0,-8.6875,-17.6875,6.59375,-7.6875,-8.6875,-16.375,5.28125,4.783450855928309,4.769237742704504,81.31866455078125,81.07704162597656,17,17,-0.014213113223805252,-4.783450855928309,-4.769237742704504,-0.014213113223805252,[5599],[2714],[2060],[1798],[2060],[1798],"[""Ġguy""]","[""Ġspecial""]","[""Ġindividual""]","[""Ġparticular""]","[""Ġindividual""]","[""Ġparticular""]"
54,prolex,So a special company interested in heat exchangers can offer a job to the second guy.,So a particular company interested in heat exchangers can offer a job to the second person.,guy,person,81,84,special,particular,5,12,-4.6875,-6.40625,-11.09375,-3.5625,-8.6875,-12.25,1.15625,-2.9375,-8.6875,-11.625,0.53125,4.783450855928309,4.509587007410386,81.31866455078125,76.66297912597656,17,17,-0.273863848517923,-4.783450855928309,-4.509587007410386,-0.273863848517923,[5599],[2714],[1436],[1798],[1436],[1798],"[""Ġguy""]","[""Ġspecial""]","[""Ġperson""]","[""Ġparticular""]","[""Ġperson""]","[""Ġparticular""]"
55,prolex,For example forty years ago there was not the sport of paragliding and the people in the past couldnot find time to enjoy the enjoyment of the sport.,For instance forty years ago there was not the activity of paragliding and the people in the past couldnot find time to enjoy the enjoyment of the sport.,sport,activity,46,51,example,instance,4,11,-10.4375,-3.703125,-14.140625,-8.875,-3.671875,-12.546875,-1.59375,-8.9375,-3.765625,-12.703125,-1.4375,3.3835277557373047,3.60272216796875,108.27288818359375,115.287109375,32,32,0.2191944122314453,-3.3835277557373047,-3.60272216796875,0.2191944122314453,[9678],[1650],[2425],[4227],[2425],[4227],"[""Ġsport""]","[""Ġexample""]","[""Ġactivity""]","[""Ġinstance""]","[""Ġactivity""]","[""Ġinstance""]"
56,prolex,For example forty years ago there was not the sport of paragliding and the people in the past couldnot find time to enjoy the enjoyment of the sport.,For instance forty years ago there was not the recreation of paragliding and the people in the past couldnot find time to enjoy the enjoyment of the sport.,sport,recreation,46,51,example,instance,4,11,-10.4375,-3.703125,-14.140625,-11.0,-3.671875,-14.671875,0.53125,-11.0625,-3.765625,-14.828125,0.6875,3.3835277557373047,3.5322723388671875,108.27288818359375,113.03271484375,32,32,0.1487445831298828,-3.3835277557373047,-3.5322723388671875,0.1487445831298828,[9678],[1650],[37481],[4227],[37481],[4227],"[""Ġsport""]","[""Ġexample""]","[""Ġrecreation""]","[""Ġinstance""]","[""Ġrecreation""]","[""Ġinstance""]"
58,prolex,For example forty years ago there was not the sport of paragliding and the people in the past couldnot find time to enjoy the enjoyment of the sport.,For instance forty years ago there was not the hobby of paragliding and the people in the past couldnot find time to enjoy the enjoyment of the sport.,sport,hobby,46,51,example,instance,4,11,-10.4375,-3.703125,-14.140625,-10.75,-3.671875,-14.421875,0.28125,-10.9375,-3.765625,-14.703125,0.5625,3.3835277557373047,3.416034698486328,108.27288818359375,109.3131103515625,32,32,0.03250694274902344,-3.3835277557373047,-3.416034698486328,0.03250694274902344,[9678],[1650],[34057],[4227],[34057],[4227],"[""Ġsport""]","[""Ġexample""]","[""Ġhobby""]","[""Ġinstance""]","[""Ġhobby""]","[""Ġinstance""]"
63,prolex,For example there is Brett Favre who is hitting 40 pretty soon.,For instance there is Brett Favre who is hitting 40 fairly soon.,pretty,fairly,51,57,example,instance,4,11,-9.6875,-3.625,-13.3125,-12.5,-3.671875,-16.171875,2.859375,-12.3125,-3.375,-15.6875,2.375,4.056403023856027,4.23768070765904,56.789642333984375,59.32752990722656,14,14,0.181277683803013,-4.056403023856027,-4.23768070765904,0.181277683803013,[3965],[1650],[9648],[4227],[9648],[4227],"[""Ġpretty""]","[""Ġexample""]","[""Ġfairly""]","[""Ġinstance""]","[""Ġfairly""]","[""Ġinstance""]"
64,prolex,For example there is Brett Favre who is hitting 40 pretty soon.,For instance there is Brett Favre who is hitting 40 quite soon.,pretty,quite,51,57,example,instance,4,11,-9.6875,-3.625,-13.3125,-10.3125,-3.671875,-13.984375,0.671875,-9.9375,-3.375,-13.3125,0.0,4.056403023856027,4.0546449933733255,56.789642333984375,56.76502990722656,14,14,-0.0017580304827014004,-4.056403023856027,-4.0546449933733255,-0.0017580304827014004,[3965],[1650],[3240],[4227],[3240],[4227],"[""Ġpretty""]","[""Ġexample""]","[""Ġquite""]","[""Ġinstance""]","[""Ġquite""]","[""Ġinstance""]"
65,prolex,For example there is Brett Favre who is hitting 40 pretty soon.,For instance there is Brett Favre who is hitting 40 rather soon.,pretty,rather,51,57,example,instance,4,11,-9.6875,-3.625,-13.3125,-9.875,-3.671875,-13.546875,0.234375,-9.5,-3.375,-12.875,-0.4375,4.056403023856027,4.0312074933733255,56.789642333984375,56.43690490722656,14,14,-0.0251955304827014,-4.056403023856027,-4.0312074933733255,-0.0251955304827014,[3965],[1650],[2581],[4227],[2581],[4227],"[""Ġpretty""]","[""Ġexample""]","[""Ġrather""]","[""Ġinstance""]","[""Ġrather""]","[""Ġinstance""]"
66,prolex,For example there is Brett Favre who is hitting 40 pretty soon.,For instance there is Brett Favre who is hitting 40 relatively soon.,pretty,relatively,51,57,example,instance,4,11,-9.6875,-3.625,-13.3125,-12.0625,-3.671875,-15.734375,2.421875,-11.8125,-3.375,-15.1875,1.875,4.056403023856027,4.147278921944754,56.789642333984375,58.06190490722656,14,14,0.09087589808872742,-4.056403023856027,-4.147278921944754,0.09087589808872742,[3965],[1650],[4942],[4227],[4942],[4227],"[""Ġpretty""]","[""Ġexample""]","[""Ġrelatively""]","[""Ġinstance""]","[""Ġrelatively""]","[""Ġinstance""]"
67,prolex,"As for me, however, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the opportunity of an excellent job.","As for me, nevertheless, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the chance of an excellent job.",opportunity,chance,167,178,however,nevertheless,11,18,-1.6484375,-7.28125,-8.9296875,-2.15625,-11.9375,-14.09375,5.1640625,-2.0,-11.9375,-13.9375,5.0078125,3.5071739783653846,3.6314853766025643,136.77978515625,141.6279296875,39,39,0.12431139823717974,-3.5071739783653846,-3.6314853766025643,0.12431139823717974,[5107],[2299],[4839],[17837],[4839],[17837],"[""Ġopportunity""]","[""Ġhowever""]","[""Ġchance""]","[""Ġnevertheless""]","[""Ġchance""]","[""Ġnevertheless""]"
68,prolex,"As for me, however, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the opportunity of an excellent job.","As for me, nevertheless, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the possibility of an excellent job.",opportunity,possibility,167,178,however,nevertheless,11,18,-1.6484375,-7.28125,-8.9296875,-2.65625,-11.9375,-14.59375,5.6640625,-2.625,-11.9375,-14.5625,5.6328125,3.5071739783653846,3.640900440705128,136.77978515625,141.9951171875,39,39,0.1337264623397436,-3.5071739783653846,-3.640900440705128,0.1337264623397436,[5107],[2299],[6387],[17837],[6387],[17837],"[""Ġopportunity""]","[""Ġhowever""]","[""Ġpossibility""]","[""Ġnevertheless""]","[""Ġpossibility""]","[""Ġnevertheless""]"
69,prolex,"As for me, however, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the opportunity of an excellent job.","As for me, nevertheless, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the prospect of an excellent job.",opportunity,prospect,167,178,however,nevertheless,11,18,-1.6484375,-7.28125,-8.9296875,-7.53125,-11.9375,-19.46875,10.5390625,-6.875,-11.9375,-18.8125,9.8828125,3.5071739783653846,3.669345953525641,136.77978515625,143.1044921875,39,39,0.1621719751602564,-3.5071739783653846,-3.669345953525641,0.1621719751602564,[5107],[2299],[11091],[17837],[11091],[17837],"[""Ġopportunity""]","[""Ġhowever""]","[""Ġprospect""]","[""Ġnevertheless""]","[""Ġprospect""]","[""Ġnevertheless""]"
70,prolex,"As for me, however, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the opportunity of an excellent job.","As for me, nevertheless, I agree with the specializing one specific subject for the following two reasons : we can not only focus on one specific subject but also have the potential of an excellent job.",opportunity,potential,167,178,however,nevertheless,11,18,-1.6484375,-7.28125,-8.9296875,-5.28125,-11.9375,-17.21875,8.2890625,-5.0625,-11.9375,-17.0,8.0703125,3.5071739783653846,3.7220302483974357,136.77978515625,145.1591796875,39,39,0.2148562700320511,-3.5071739783653846,-3.7220302483974357,0.2148562700320511,[5107],[2299],[2442],[17837],[2442],[17837],"[""Ġopportunity""]","[""Ġhowever""]","[""Ġpotential""]","[""Ġnevertheless""]","[""Ġpotential""]","[""Ġnevertheless""]"
71,prolex,"Governments encourage people to use public transportation rather than their own cars, and this will decrease the numbers of cars.","Governments encourage people to use public transportation rather than their own automobiles, and this will reduce the numbers of cars.",decrease,reduce,100,108,cars,automobiles,80,84,-4.375,-1.0625,-5.4375,-2.21875,-3.9375,-6.15625,0.71875,-2.140625,-3.9375,-6.078125,0.640625,2.455569180575284,2.549319180575284,54.02252197265625,56.08502197265625,22,22,0.09375,-2.455569180575284,-2.549319180575284,0.09375,[6379],[8458],[4796],[45056],[4796],[45056],"[""Ġdecrease""]","[""Ġcars""]","[""Ġreduce""]","[""Ġautomobiles""]","[""Ġreduce""]","[""Ġautomobiles""]"
