row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
66,prolex,"I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to apply those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.","I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to employ those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.",I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to ," those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.",apply,employ,-2.015625,-7.3125,2.015625,7.3125,5.296875,[4647],[2126],"[""Ġapply""]","[""Ġemploy""]",1,1,4.03125,4.125,225.0,231.0,56,56,0.09375,-4.03125,-4.125,0.09375
67,prolex,"I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to apply those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.","I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to use those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.",I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to ," those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.",apply,use,-2.015625,-3.390625,2.015625,3.390625,1.375,[4647],[897],"[""Ġapply""]","[""Ġuse""]",1,1,4.03125,4.0625,225.0,227.0,56,56,0.03125,-4.03125,-4.0625,0.03125
68,prolex,"I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to apply those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.","I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to implement those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.",I am not saying that learning facts are not important in students' careers infact once they understand the ideas then they will start to ," those concepts but since the beginning of their student career they really need to absorbmore ideas that they can even support, as much as possible i mean.",apply,implement,-2.015625,-4.5625,2.015625,4.5625,2.546875,[4647],[3359],"[""Ġapply""]","[""Ġimplement""]",1,1,4.03125,4.0625,225.0,228.0,56,56,0.03125,-4.03125,-4.0625,0.03125
69,prolex,They just want to do the daily things and never think about doing something different from others.,They just want to do the daily things and never think about doing something distinct from others.,They just want to do the daily things and never think about doing something , from others.,different,distinct,-2.453125,-11.875,2.453125,11.875,9.421875,[1027],[5799],"[""Ġdifferent""]","[""Ġdistinct""]",1,1,3.328125,3.734375,56.5,63.5,17,17,0.40625,-3.328125,-3.734375,0.40625
70,prolex,They just want to do the daily things and never think about doing something different from others.,They just want to do the daily things and never think about doing something unique from others.,They just want to do the daily things and never think about doing something , from others.,different,unique,-2.453125,-6.125,2.453125,6.125,3.671875,[1027],[4451],"[""Ġdifferent""]","[""Ġunique""]",1,1,3.328125,3.40625,56.5,58.0,17,17,0.078125,-3.328125,-3.40625,0.078125
71,prolex,They just want to do the daily things and never think about doing something different from others.,They just want to do the daily things and never think about doing something unconventional from others.,They just want to do the daily things and never think about doing something , from others.,different,unconventional,-2.453125,-9.1875,2.453125,9.1875,6.734375,[1027],[49799],"[""Ġdifferent""]","[""Ġunconventional""]",1,1,3.328125,3.828125,56.5,65.0,17,17,0.5,-3.328125,-3.828125,0.5
72,prolex,"Also, the advertisements have to show only good points to people instead of short points.","Also, the advertisements have to show only good points to people instead of negative points.","Also, the advertisements have to show only good points to people instead of ", points.,short,negative,-9.1875,-3.921875,9.1875,3.921875,-5.265625,[2159],[4016],"[""Ġshort""]","[""Ġnegative""]",1,1,4.625,3.96875,74.0,63.5,16,16,-0.65625,-4.625,-3.96875,-0.65625
73,prolex,"Also, the advertisements have to show only good points to people instead of short points.","Also, the advertisements have to show only good points to people instead of weak points.","Also, the advertisements have to show only good points to people instead of ", points.,short,weak,-9.1875,-10.1875,9.1875,10.1875,1.0,[2159],[5075],"[""Ġshort""]","[""Ġweak""]",1,1,4.625,4.28125,74.0,68.5,16,16,-0.34375,-4.625,-4.28125,-0.34375
74,prolex,"Also, the advertisements have to show only good points to people instead of short points.","Also, the advertisements have to show only good points to people instead of inferior points.","Also, the advertisements have to show only good points to people instead of ", points.,short,inferior,-9.1875,-12.1875,9.1875,12.1875,3.0,[2159],[18134],"[""Ġshort""]","[""Ġinferior""]",1,1,4.625,4.5625,74.0,73.0,16,16,-0.0625,-4.625,-4.5625,-0.0625
75,prolex,"But in the long term, as I already said, it is much more effective to understand the concept which serves you as a valuable basis to put related knowledge on.","But in the long run, as I already said, it is much more effective to understand the concept which serves you as a valuable basis to put related knowledge on.",But in the long ,", as I already said, it is much more effective to understand the concept which serves you as a valuable basis to put related knowledge on.",term,run,-1.78125,-0.283203125,1.78125,0.283203125,-1.498046875,[1307],[1408],"[""Ġterm""]","[""Ġrun""]",1,1,3.46875,3.328125,111.0,106.5,32,32,-0.140625,-3.46875,-3.328125,-0.140625
76,prolex,"As I mentioned, lots of advertisements use exaggeration to attract buyers and persuade them how good the products","As I mentioned, lots of advertisements use exaggeration to attract consumers and persuade them how good the products","As I mentioned, lots of advertisements use exaggeration to attract ", and persuade them how good the products,buyers,consumers,-4.75,-3.6875,4.75,3.6875,-1.0625,[22251],[11349],"[""Ġbuyers""]","[""Ġconsumers""]",1,1,4.0,3.953125,76.0,75.0,19,19,-0.046875,-4.0,-3.953125,-0.046875
77,prolex,"As I mentioned, lots of advertisements use exaggeration to attract buyers and persuade them how good the products","As I mentioned, lots of advertisements use exaggeration to attract customers and persuade them how good the products","As I mentioned, lots of advertisements use exaggeration to attract ", and persuade them how good the products,buyers,customers,-4.75,-2.8125,4.75,2.8125,-1.9375,[22251],[6383],"[""Ġbuyers""]","[""Ġcustomers""]",1,1,4.0,3.875,76.0,73.5,19,19,-0.125,-4.0,-3.875,-0.125
78,prolex,"As I mentioned, lots of advertisements use exaggeration to attract buyers and persuade them how good the products","As I mentioned, lots of advertisements use exaggeration to attract shoppers and persuade them how good the products","As I mentioned, lots of advertisements use exaggeration to attract ", and persuade them how good the products,buyers,shoppers,-4.75,-7.625,4.75,7.625,2.875,[22251],[48741],"[""Ġbuyers""]","[""Ġshoppers""]",1,1,4.0,4.09375,76.0,78.0,19,19,0.09375,-4.0,-4.09375,0.09375
79,prolex,then they can learn the facts		When knows know about any thing he can't directly learn from them facts because he ca understand undersatnds the facts clearly.,then they can learn the facts		When knows know about any thing he can't directly learn from them facts because he ca understand undersatnds the facts plainly.,then they can learn the facts		When knows know about any thing he can't directly learn from them facts because he ca understand undersatnds the facts ,.,clearly,plainly,-7.15625,-10.5625,7.15625,10.5625,3.40625,[4518],[30236],"[""Ġclearly""]","[""Ġplainly""]",1,1,5.375,5.46875,177.0,180.0,33,33,0.09375,-5.375,-5.46875,0.09375
80,prolex,then they can learn the facts		When knows know about any thing he can't directly learn from them facts because he ca understand undersatnds the facts clearly.,then they can learn the facts		When knows know about any thing he can't directly learn from them facts because he ca understand undersatnds the facts distinctly.,then they can learn the facts		When knows know about any thing he can't directly learn from them facts because he ca understand undersatnds the facts ,.,clearly,distinctly,-7.15625,-12.25,7.15625,12.25,5.09375,[4518],[33048],"[""Ġclearly""]","[""Ġdistinctly""]",1,1,5.375,5.5,177.0,182.0,33,33,0.125,-5.375,-5.5,0.125
