row_idx,dataset,sentence,changed_sentence,prefix,suffix,target,substitute,orig_logp,sub_logp,orig_nll,sub_nll,score,orig_token_ids,sub_token_ids,orig_tokens,sub_tokens,orig_num_tokens,sub_num_tokens,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_context_avg_logp,sub_context_avg_logp,context_logp_score
43,swords,"Reed International PLC said that net income for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share.  

The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million.","Reed International PLC said that net earnings for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share.  

The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million.",Reed International PLC said that net ," for the six months ended Oct. 1 slipped 5% to #89.7 million ($141.9 million), or 16 pence a share, from #94.8 million ($149.9 million), or 17.3 pence a share.  

The British paper, packaging and publishing concern, said profit from continuing lines fell 10% to #118 million from #130.6 million.",income,earnings,-2.15625,-3.40625,2.15625,3.40625,1.25,[6021],[20375],"[""Ġincome""]","[""Ġearnings""]",1,1,2.59375,2.578125,231.0,230.0,89,89,-0.015625,-2.59375,-2.578125,-0.015625
46,swords,"The company also cited interest costs and amortization of goodwill as factors in the loss.  

A year earlier, net income was $2.1 million, or six cents a share, on revenue of $169.9 million.","The company also cited interest costs and amortization of goodwill as factors in the loss.  

A year earlier, net gains was $2.1 million, or six cents a share, on revenue of $169.9 million.","The company also cited interest costs and amortization of goodwill as factors in the loss.  

A year earlier, net "," was $2.1 million, or six cents a share, on revenue of $169.9 million.",income,gains,-0.25390625,-8.3125,0.25390625,8.3125,8.05859375,[6021],[15988],"[""Ġincome""]","[""Ġgains""]",1,1,2.25,2.59375,110.5,127.0,49,49,0.34375,-2.25,-2.59375,0.34375
47,swords,"Tarrin, no doubt with orders from
Mason, was questioning her command decisions. That's what I get for not using
mercenaries.

She returned to her watch, regarding her own reflection in the long window.","Tarrin, no doubt with orders from
Mason, was questioning her command decisions. That's what I get for not adopt
mercenaries.

She returned to her watch, regarding her own reflection in the long window.","Tarrin, no doubt with orders from
Mason, was questioning her command decisions. That's what I get for not ","
mercenaries.

She returned to her watch, regarding her own reflection in the long window.",using,adopt,-6.5625,-17.875,6.5625,17.875,11.3125,[970],[5283],"[""Ġusing""]","[""Ġadopt""]",1,1,4.1875,4.46875,201.0,214.0,48,48,0.28125,-4.1875,-4.46875,0.28125
48,swords,"In the first nine months, net was $306 million, compared with a loss of $195 million in the 1988 period. The year-ago results included a $415 million charge in the 1988 second quarter for underperforming real estate and mortgage loans.","In the first nine months, net was $306 million, compared with a loss of $195 million in the 1988 period. The year-prior results included a $415 million charge in the 1988 second quarter for underperforming real estate and mortgage loans.","In the first nine months, net was $306 million, compared with a loss of $195 million in the 1988 period. The year-", results included a $415 million charge in the 1988 second quarter for underperforming real estate and mortgage loans.,ago,prior,-2.046875,-10.0,2.046875,10.0,7.953125,[5477],[40844],"[""ago""]","[""prior""]",1,1,2.71875,2.84375,136.0,142.0,50,50,0.125,-2.71875,-2.84375,0.125
50,swords,"But knowing this did not mean I wanted it. 
                 I said, ""Truthfully."" It was the statement of a younger and crueler man than I.","But knowing this did not mean I wanted it. 
                 I remark, ""Truthfully."" It was the statement of a younger and crueler man than I.","But knowing this did not mean I wanted it. 
                 I ",", ""Truthfully."" It was the statement of a younger and crueler man than I.",said,remark,-5.125,-14.3125,5.125,14.3125,9.1875,[753],[7579],"[""Ġsaid""]","[""Ġremark""]",1,1,3.625,3.96875,119.5,131.0,33,33,0.34375,-3.625,-3.96875,0.34375
51,swords,"He's not even bringing them back through for a face to face
briefing. He says we should come through now, immediately, before the probe is
reported late.""

""Harmon, tell that good for nothing son of a beta to get his hindquarters
through the gate and back here NOW, or I'll open fire on him when we come back
through.""","He's not even bringing them back through for a face to face
briefing. He says we should come through now, directly, before the probe is
reported late.""

""Harmon, tell that good for nothing son of a beta to get his hindquarters
through the gate and back here NOW, or I'll open fire on him when we come back
through.""","He's not even bringing them back through for a face to face
briefing. He says we should come through now, ",", before the probe is
reported late.""

""Harmon, tell that good for nothing son of a beta to get his hindquarters
through the gate and back here NOW, or I'll open fire on him when we come back
through.""",immediately,directly,-7.75,-8.8125,7.75,8.8125,1.0625,[4745],[3587],"[""Ġimmediately""]","[""Ġdirectly""]",1,1,3.609375,3.671875,282.0,286.0,78,78,0.0625,-3.609375,-3.671875,0.0625
52,swords,"""Tell me, Malaquez."" 
                 ""She wanted to be famous. She did!","""Tell me, Malaquez."" 
                 ""She wanted to be recognized. She did!","""Tell me, Malaquez."" 
                 ""She wanted to be ",. She did!,famous,recognized,-6.1875,-7.875,6.1875,7.875,1.6875,[8530],[7478],"[""Ġfamous""]","[""Ġrecognized""]",1,1,4.90625,5.09375,93.5,96.5,19,19,0.1875,-4.90625,-5.09375,0.1875
53,swords,"He began to cry. ""She left. Earlier this morning --""","He began to cry. ""She withdraw. Earlier this morning --""","He began to cry. ""She ",". Earlier this morning --""",left,withdraw,-5.21875,-14.4375,5.21875,14.4375,9.21875,[1669],[10687],"[""Ġleft""]","[""Ġwithdraw""]",1,1,4.125,5.21875,53.75,68.0,13,13,1.09375,-4.125,-5.21875,1.09375
54,swords,"(I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the last act of ""Captured Moments."") I remember suggesting,
                    with characteristic tact, that she add Emil to her small list of major
                    accomplishments.","(I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the ultimate act of ""Captured Moments."") I remember suggesting,
                    with characteristic tact, that she add Emil to her small list of major
                    accomplishments.","(I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the "," act of ""Captured Moments."") I remember suggesting,
                    with characteristic tact, that she add Emil to her small list of major
                    accomplishments.",last,ultimate,-6.125,-11.25,6.125,11.25,5.125,[1390],[12553],"[""Ġlast""]","[""Ġultimate""]",1,1,3.796875,3.90625,262.0,270.0,69,69,0.109375,-3.796875,-3.90625,0.109375
56,swords,"Hot ballot topics are expected to be abortion, the environment and insurance reform.  

Taking a cue from California, more politicians will launch their campaigns by backing initiatives, says David Magleby of Brigham Young University.  

PHOTOGRAPH COLLECTING gains new stature as prices rise.","Hot ballot topics are expected to be abortion, the environment and insurance reform.  

Taking a hint from California, more politicians will launch their campaigns by backing initiatives, says David Magleby of Brigham Young University.  

PHOTOGRAPH COLLECTING gains new stature as prices rise.","Hot ballot topics are expected to be abortion, the environment and insurance reform.  

Taking a "," from California, more politicians will launch their campaigns by backing initiatives, says David Magleby of Brigham Young University.  

PHOTOGRAPH COLLECTING gains new stature as prices rise.",cue,hint,-3.578125,-6.09375,3.578125,6.09375,2.515625,[30129],[12662],"[""Ġcue""]","[""Ġhint""]",1,1,3.984375,4.03125,247.0,250.0,62,62,0.046875,-3.984375,-4.03125,0.046875
57,swords,"His eyes had
been treated and darkened to a rich purple to disguise the brilliant golden
yellow color that would mark him as an Alpha Arrallin, and leader of his hive.
Right now, he looked like an overgrown wolf who'd learned touch-typing.

The scout ship re-emerged from the hole - a brilliant speck emerging from a
sphere of velvety blackness.","His eyes had
been treated and darkened to a rich purple to disguise the brilliant golden
yellow color that would mark him as an Alpha Arrallin, and leader of his hive.
Just now, he looked like an overgrown wolf who'd learned touch-typing.

The scout ship re-emerged from the hole - a brilliant speck emerging from a
sphere of velvety blackness.","His eyes had
been treated and darkened to a rich purple to disguise the brilliant golden
yellow color that would mark him as an Alpha Arrallin, and leader of his hive.
"," now, he looked like an overgrown wolf who'd learned touch-typing.

The scout ship re-emerged from the hole - a brilliant speck emerging from a
sphere of velvety blackness.",Right,Just,-9.6875,-7.71875,9.6875,7.71875,-1.96875,[8455],[6300],"[""Right""]","[""Just""]",1,1,3.953125,4.0,336.0,340.0,85,85,0.046875,-3.953125,-4.0,0.046875
